section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized]
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,124,1649867158166717335,1649867159858745335,1692,true,0.589013,0.401426
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,125,1649867160018725335,1649867160378731335,360,true,0.749885,0.396686
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,126,1649867160398705335,1649867160762732335,364,true,0.76334,0.368393
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,127,1649867160790710335,1649867161810935335,1020,true,0.790099,0.410004
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,128,1649867161838717335,1649867162815065335,976,true,0.812621,0.409263
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,129,1649867162834744335,1649867163530740335,695,false,0.956031,0.573243
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,130,1649867163622715335,1649867164514728335,892,false,1.253885,0.425562
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,131,1649867164534700335,1649867165694821335,1160,false,2.235381,0.311991
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,132,1649867165730746335,1649867166362717335,631,false,2.661792,0.266399
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,153,1649867180934674335,1649867183074925335,2140,false,1.155508,1.474762
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,160,1649867185134704335,1649867185227088335,92,false,5.66455,1.474979
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,161,1649867185242702335,1649867185343253335,100,false,5.986983,1.353323
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,164,1649867185943063335,1649867186179080335,236,false,6.624199,2.140906
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,170,1649867190430852335,1649867193350735335,2919,false,0.594761,1.648047
